Title,Contents
운영서버 세팅 시 Salevis 라이센스 키 발급 절차,"# **Salevis 라이센스 발급 프로그램 확보 (노병인 상무께 요청)**
## 1. 톰캣서버에서 MainApp 을 직접 실행하여 라이센스 발급
'톰캣서버에 MainApp.class 를 복사한 후 다음을 실행
> java MainApp [엔터]
>
작업 번호를 입력하세요.
'작업번호에 0509 비밀번호를 입력 후 엔터
> 0509 [엔터]
>
Date String 을 입력하세요.
'서버만료일 yyyyMMdd 형식으로 입력
> 20201231 [엔터]
>
Limit String 을 입력하세요.
'5자 숫자를 입력 (서버만료일이 경과하거나, IP, MAC ADDRESS 가 다른 경우 Limit String 의 횟수만큼만 request 를 처리하고 이후에는 request 를 처리하지 않음)
> 99999 [엔터]
>
IP 를 입력하세요.
'0을 입력 (0을 입력하면 톰캣서버의 정보를 자동 입력받음)
> 0 [엔터]
>
MAC ADDRESS 를 입력하세요.
'0을 입력 (0을 입력하면 톰캣서버의 정보를 자동 입력받음)
> 0 [엔터]
>
Your current IP address : localhost.localdomain/[127.0.0.1](http://127.0.0.1/)
Your current mac address : 525400EAD30D
'발급된 라이센스키. conf-prd.properties 파일의 com.softz.licensekey 값에 입력 후 톰캣서버 재시작
MjAyMDEyMzE5OTk5OTllMGEyNmMwZDg5NzllZGViZTc1OTU5NmI3NjE0YzkwOTVkYTAxM2M2NjBhODU5NzE4MGY0YjgzMjk2YTA3ZWI=
##
## 2. 톰캣서버에서 IP와 MAC ADDRESS 정보 수집 방법
'톰캣서버에 MainApp.class 를 복사한 후 다음을 실행
> java MainApp [엔터]
>
작업 번호를 입력하세요.
'작업번호에 1 을 입력 후 엔터
> 1 [엔터]
>
Your current IP address : localhost.localdomain/[127.0.0.1](http://127.0.0.1/)
Your current mac address : 525400EAD30D
## 3. 다른 컴퓨터에서 MainApp 을 실행하여 라이센스 발급
'MainApp.class 를 실행
> java MainApp [엔터]
>
작업 번호를 입력하세요.
'작업번호에 **** 비밀번호를 입력 후 엔터
> **** [엔터]
>
Date String 을 입력하세요.
'서버만료일 yyyyMMdd 형식으로 입력
> 20201231 [엔터]
>
Limit String 을 입력하세요.
'5자 숫자를 입력 (서버만료일이 경과하거나, IP, MAC ADDRESS 가 다른 경우 Limit String 의 횟수만큼만 request 를 처리하고 이후에는 request 를 처리하지 않음)
> 99999 [엔터]
>
IP 를 입력하세요.
'2번으로 수집받은 정보 입력
> localhost.localdomain/127.0.0.1 [엔터]
>
MAC ADDRESS 를 입력하세요.
'2번으로 수집받은 정보 입력
> 525400EAD30D [엔터]
>
'발급된 라이센스키. conf-prd.properties 파일의 com.softz.licensekey 값에 입력 후 톰캣서버 재시작
MjAyMDEyMzE5OTk5OTllMGEyNmMwZDg5NzllZGViZTc1OTU5NmI3NjE0YzkwOTVkYTAxM2M2NjBhODU5NzE4MGY0YjgzMjk2YTA3ZWI=
#
- *** 사용후 MainApp.class 를 서버에서 삭제바랍니다. ****"
운영서버 세팅 시 Salevis 라이센스 키 발급 절차,"### 답변
# **Salevis 라이센스 발급 프로그램 확보 (노병인 상무께 요청)**
## 1. 톰캣서버에서 MainApp 을 직접 실행하여 라이센스 발급
'톰캣서버에 MainApp.class 를 복사한 후 다음을 실행
> java MainApp [엔터]
>
작업 번호를 입력하세요.
'작업번호에 0509 비밀번호를 입력 후 엔터
> 0509 [엔터]
>
Date String 을 입력하세요.
'서버만료일 yyyyMMdd 형식으로 입력
> 20201231 [엔터]
>
Limit String 을 입력하세요.
'5자 숫자를 입력 (서버만료일이 경과하거나, IP, MAC ADDRESS 가 다른 경우 Limit String 의 횟수만큼만 request 를 처리하고 이후에는 request 를 처리하지 않음)
> 99999 [엔터]
>
IP 를 입력하세요.
'0을 입력 (0을 입력하면 톰캣서버의 정보를 자동 입력받음)
> 0 [엔터]
>
MAC ADDRESS 를 입력하세요.
'0을 입력 (0을 입력하면 톰캣서버의 정보를 자동 입력받음)
> 0 [엔터]
>
Your current IP address : localhost.localdomain/[127.0.0.1](http://127.0.0.1/)
Your current mac address : 525400EAD30D
'발급된 라이센스키. conf-prd.properties 파일의 com.softz.licensekey 값에 입력 후 톰캣서버 재시작
MjAyMDEyMzE5OTk5OTllMGEyNmMwZDg5NzllZGViZTc1OTU5NmI3NjE0YzkwOTVkYTAxM2M2NjBhODU5NzE4MGY0YjgzMjk2YTA3ZWI=
##
## 2. 톰캣서버에서 IP와 MAC ADDRESS 정보 수집 방법
'톰캣서버에 MainApp.class 를 복사한 후 다음을 실행
> java MainApp [엔터]
>
작업 번호를 입력하세요.
'작업번호에 1 을 입력 후 엔터
> 1 [엔터]
>
Your current IP address : localhost.localdomain/[127.0.0.1](http://127.0.0.1/)
Your current mac address : 525400EAD30D
## 3. 다른 컴퓨터에서 MainApp 을 실행하여 라이센스 발급
'MainApp.class 를 실행
> java MainApp [엔터]
>
작업 번호를 입력하세요.
'작업번호에 **** 비밀번호를 입력 후 엔터
> **** [엔터]
>
Date String 을 입력하세요.
'서버만료일 yyyyMMdd 형식으로 입력
> 20201231 [엔터]
>
Limit String 을 입력하세요.
'5자 숫자를 입력 (서버만료일이 경과하거나, IP, MAC ADDRESS 가 다른 경우 Limit String 의 횟수만큼만 request 를 처리하고 이후에는 request 를 처리하지 않음)
> 99999 [엔터]
>
IP 를 입력하세요.
'2번으로 수집받은 정보 입력
> localhost.localdomain/127.0.0.1 [엔터]
>
MAC ADDRESS 를 입력하세요.
'2번으로 수집받은 정보 입력
> 525400EAD30D [엔터]
>
'발급된 라이센스키. conf-prd.properties 파일의 com.softz.licensekey 값에 입력 후 톰캣서버 재시작
MjAyMDEyMzE5OTk5OTllMGEyNmMwZDg5NzllZGViZTc1OTU5NmI3NjE0YzkwOTVkYTAxM2M2NjBhODU5NzE4MGY0YjgzMjk2YTA3ZWI=
- *** 사용후 MainApp.class 를 서버에서 삭제바랍니다. ****
### 댓글
- [@노병인](https://stackoverflowteams.com/c/softzion/users/2/) [@임선규](https://stackoverflowteams.com/c/softzion/users/7/) 작성한 답변이 정확한지 확인해 주세요.  [](https://stackoverflowteams.com/c/softzion/users/1/)[Jul 28, 2022 at 0:09](https://stackoverflowteams.com/c/softzion/questions/55#comment9_56)
– [최원영](https://stackoverflowteams.com/c/softzion/users/1/)
- 운영서버에서(Linux서버) java MainApp 실행이 안될경우 javac MainApp.java로 다시 컴파일해서 실행을 해야 합니다.  [May 19, 2023 at 4:43](https://stackoverflowteams.com/c/softzion/questions/55#comment13_56)
– [최원영](https://stackoverflowteams.com/c/softzion/users/1/)
- 내부 리눅스 개발 서버(61.35.16.252)의 License Key 정보# license key com.softz.licensekey=MjAyMTEyMzE5OTk5OThhM2MxMDM2NGZmYmNlYTc2MGFkMWViNDhjZWMyMjhlNzJlN2E0YTk0OTI4Yzg1Yjg2M2JiNWUxOTQwNmMwZDQ=  [Jul 26, 2023 at 4:37](https://stackoverflowteams.com/c/softzion/questions/55#comment14_56)
– [최원영](https://stackoverflowteams.com/c/softzion/users/1/)"
웹 어플리케이션 보안 가이드,"벤처협회 웹 취약점 점검 결과 조치를 위해 전달 받은 웹 어플리케이션 보안 가이드
[https://softzion.sharepoint.com/:b:/s/msteams_d48474/EcolFy-qf51Mscil27PEReQBMXpWoyPTXvopE5N1HHaBQA?e=SaljZE](https://softzion.sharepoint.com/:b:/s/msteams_d48474/EcolFy-qf51Mscil27PEReQBMXpWoyPTXvopE5N1HHaBQA?e=SaljZE)"
웹 접근성 관련 점검 툴,"@이태민 주임이 코이카 프로젝트 하면서 정리한 자료
- ---------
**웹 접근성 자동평가도구**
```makefile
A=CoolCheck!
(KWCAG 2.1 기준 웹 접근성 자가진단 프로그램)
```
센티널테크놀로지
데모버전 다운로드 가능
[http://www.coolcheck.co.kr/product/Acoolcheck_2.php?pn=1&sn=2](http://www.coolcheck.co.kr/product/Acoolcheck_2.php?pn=1&sn=2)
Watch 1.0
웹사이트 URL에 대한 웹접근성 및 웹표준 준수여부를 자동진단하는 자동진단툴
웹와치 사이트에서 다운로드 가능
K-WAH 4.4
웹 접근성 연구소에서 배포함.
2016.09.30 서비스 중단.
KW3C 2.0(자가 진단용 웹 표준 진단 프로그램)
한국 정보화 진흥원에서 배포함.
현재 다운로드 링크 없음.
**웹 접근성 진단 도구**
N_WAX
(NHN Web Accessibility eXension)
**브라우저 부가기능**(파이어폭스, 크롬)
OpenWAX
(Open Web Accessibility eXtension)
**브라우저 부가기능**(파이어폭스, 크롬)
**색에 무관한 인식 관련 평가도구**
Colour Contrast Check - [snook.ca](http://snook.ca/)
**[전경 색과 배경색의 명도 대비 테스트](https://snook.ca/technical/colour_contrast/colour.html#fg=33FF33,bg=333333)**
[http://www.snook.ca/technical/colour_cont](http://www.snook.ca/technical/colour_contrast/colour.html)rast/colour.html
Colour Contrast Analyser (CCA)
**전경 색과 배경색의 명도 대비 테스트**
다운로드 사이트
[https://www.paciellogroup.com/resources/contrastanalyser/](https://www.paciellogroup.com/resources/contrastanalyser/)
Fujitsu ColorSelector
**전경 색과 배경색의 명도 대비 테스트**
Fujitsu ColorSelector 와 Colour Contrast Analyser 두 개의 결과가 다르다고 함.
둘 중 Colour Contrast Analyser 를 사용하는 게 더 좋은 것 같다고 함
Contrast Ratio (포토숍 익스텐션)
포토숍에서 전경 색과 배경색의 명도 대비를 바로 확인
CS4, CS5에서만 사용 가능
Fujitsu ColorDoctor
색맹  시험 툴(적색맹,녹색맹,청황색맹)
후지쯔사의 웹 접근성 평가도구중 하나로, 화면의 색상을 흑백모드로 전환시켜 검사
할 수 있도록 도와줍니다.
**발작위험 테스트 도구**
PEAT
(Photosensitive Epilepsy Analysis Tool)
[http://trace.umd.edu/peat#download](http://trace.umd.edu/peat#download)
**스크린리더**
시각 장애인이 컴퓨터를 사용할 때 화면에 표시되는 입출력 정보를 음성으로 알려주는 프로그램
센스리더
화면낭독 프로그램
엑스비전테크놀로지 자료실에서 센스리더 최신 버전 다운로드 가능
라이센스가 없는 경우 데모 상태로 30분간 사용이 가능
[http://xvtech.com/xvtech/?mid=data](http://xvtech.com/xvtech/?mid=data)
센스리더 인터넷 뷰어
센스리더가 웹페이지에 어떻게 인식하는지 시각적으로 확인하기 위한 뷰어
**W3C HTML 유효성 검사**
[http://validator.kldp.org](http://validator.kldp.org/)
**W3C CSS 유효성 검사**
```bash
http://jigsaw.w3.org/css-validator
```
[https://happysos.tistory.com/10](https://happysos.tistory.com/10)"
"웹 표준, 웹 접근성, 브라우저 호환성 테스트 관련","프로젝트 진행 시 웹 표준, 웹 접근성, 브라우저 호환성 테스트를 위해서 참고할 자료 입니다.
## 웹 표준
[The W3C Markup Validation Service](https://validator.w3.org/)
![웹표준-테스트계획.png](%E1%84%8B%E1%85%B0%E1%86%B8%20%E1%84%91%E1%85%AD%E1%84%8C%E1%85%AE%E1%86%AB,%20%E1%84%8B%E1%85%B0%E1%86%B8%20%E1%84%8C%E1%85%A5%E1%86%B8%E1%84%80%E1%85%B3%E1%86%AB%E1%84%89%E1%85%A5%E1%86%BC,%20%E1%84%87%E1%85%B3%E1%84%85%E1%85%A1%E1%84%8B%E1%85%AE%E1%84%8C%E1%85%A5%20%E1%84%92%E1%85%A9%E1%84%92%E1%85%AA%E1%86%AB%E1%84%89%E1%85%A5%E1%86%BC%20%E1%84%90%E1%85%A6%E1%84%89%E1%85%B3%E1%84%90%E1%85%B3%20658cf57291b949c3a9413a49a4fda054/%25EC%259B%25B9%25ED%2591%259C%25EC%25A4%2580-%25ED%2585%258C%25EC%258A%25A4%25ED%258A%25B8%25EA%25B3%2584%25ED%259A%258D.png)
## 웹 접근성
[인증심사비 | 웹 접근성 | WebWatch - 정보 접근성 대한민국 No.1 / Web·App·SW·Kiosk 접근성 인증·컨설팅·시험평가](http://www.webwatch.or.kr/WA/010401.html?MenuCD=140)
![웹접근성-테스트계획.png](%E1%84%8B%E1%85%B0%E1%86%B8%20%E1%84%91%E1%85%AD%E1%84%8C%E1%85%AE%E1%86%AB,%20%E1%84%8B%E1%85%B0%E1%86%B8%20%E1%84%8C%E1%85%A5%E1%86%B8%E1%84%80%E1%85%B3%E1%86%AB%E1%84%89%E1%85%A5%E1%86%BC,%20%E1%84%87%E1%85%B3%E1%84%85%E1%85%A1%E1%84%8B%E1%85%AE%E1%84%8C%E1%85%A5%20%E1%84%92%E1%85%A9%E1%84%92%E1%85%AA%E1%86%AB%E1%84%89%E1%85%A5%E1%86%BC%20%E1%84%90%E1%85%A6%E1%84%89%E1%85%B3%E1%84%90%E1%85%B3%20658cf57291b949c3a9413a49a4fda054/%25EC%259B%25B9%25EC%25A0%2591%25EA%25B7%25BC%25EC%2584%25B1-%25ED%2585%258C%25EC%258A%25A4%25ED%258A%25B8%25EA%25B3%2584%25ED%259A%258D.png)
## 브라우저 호환성
[Most Reliable App & Cross Browser Testing Platform | BrowserStack](https://www.browserstack.com/)"
"이메일 발송시 SPF, DKIM 설정","스티비에서 제공하는 가이드 참고
[https://help.stibee.com/hc/ko/articles/4756529633423-SPF-DKIM%EC%9D%B4-%EB%AD%94%EA%B0%80%EC%9A%94-](https://help.stibee.com/hc/ko/articles/4756529633423-SPF-DKIM%EC%9D%B4-%EB%AD%94%EA%B0%80%EC%9A%94-)"
인텔리J 한글 깨짐(인코딩) 처리,"![https://i.stack.imgur.com/sykQB.png](https://i.stack.imgur.com/sykQB.png)
첫번째
![Untitled](%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A6%E1%86%AF%E1%84%85%E1%85%B5J%20%E1%84%92%E1%85%A1%E1%86%AB%E1%84%80%E1%85%B3%E1%86%AF%20%E1%84%81%E1%85%A2%E1%84%8C%E1%85%B5%E1%86%B7(%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%8F%E1%85%A9%E1%84%83%E1%85%B5%E1%86%BC)%20%E1%84%8E%E1%85%A5%E1%84%85%E1%85%B5%20dd83574952e04f3e8938decae7ec70ea/Untitled.png)
추가
-Dfile.encoding=UTF-8
- Dconsole.encoding=UTF-8
두번째
![Untitled](%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A6%E1%86%AF%E1%84%85%E1%85%B5J%20%E1%84%92%E1%85%A1%E1%86%AB%E1%84%80%E1%85%B3%E1%86%AF%20%E1%84%81%E1%85%A2%E1%84%8C%E1%85%B5%E1%86%B7(%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%8F%E1%85%A9%E1%84%83%E1%85%B5%E1%86%BC)%20%E1%84%8E%E1%85%A5%E1%84%85%E1%85%B5%20dd83574952e04f3e8938decae7ec70ea/Untitled%201.png)
세번째
![Untitled](%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A6%E1%86%AF%E1%84%85%E1%85%B5J%20%E1%84%92%E1%85%A1%E1%86%AB%E1%84%80%E1%85%B3%E1%86%AF%20%E1%84%81%E1%85%A2%E1%84%8C%E1%85%B5%E1%86%B7(%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%8F%E1%85%A9%E1%84%83%E1%85%B5%E1%86%BC)%20%E1%84%8E%E1%85%A5%E1%84%85%E1%85%B5%20dd83574952e04f3e8938decae7ec70ea/Untitled%202.png)
![Untitled](%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%90%E1%85%A6%E1%86%AF%E1%84%85%E1%85%B5J%20%E1%84%92%E1%85%A1%E1%86%AB%E1%84%80%E1%85%B3%E1%86%AF%20%E1%84%81%E1%85%A2%E1%84%8C%E1%85%B5%E1%86%B7(%E1%84%8B%E1%85%B5%E1%86%AB%E1%84%8F%E1%85%A9%E1%84%83%E1%85%B5%E1%86%BC)%20%E1%84%8E%E1%85%A5%E1%84%85%E1%85%B5%20dd83574952e04f3e8938decae7ec70ea/Untitled%203.png)
추가
- Dfile.encoding=UTF-8
세번째에서 해결 함 :)"
주피터 노트북이 OOM으로 인해 열리지 않는 경우,"### 내용
주피터 노트북에서 파이썬으로 대량 데이터 정제 작업 중, 새로 로딩할때 out of memory 에러가 뜹니다.
---
### 답변
주피터 노트북에서 작업시, print 또는 output으로 출력되는 결과의 양이 너무 많은 경우 발생하는 문제로 판단됩니다.
노트북에 파이썬 Kernel 이 살아있을 때는 크게 문제가 되지 않지만, 저장하고 재실행시 OOM 에러가 발생될 수 있습니다.
이런 상황을 방지하기 위해서는:
1. 범주형 데이터에 있는 데이터를 전체 검토해보고 싶을때 : 코드 구현 중, 결과 검토 후 해당 셀을 제거;
2. 인덱싱/슬라이싱 통해 해당 부분만 확인;
3. 파이썬 기본 자료형이 아닌, 판다스 데이터프레임/시리즈별로 데이터 조회 (판다스는 일부 생략해서 보여주기 때문);
4. print & break를 적절히 사용하여 구현 도중 필요한 부분만 확인하는 방법 등이 있습니다.
이런 상황이 재발하는 경우, 주피터 노트북 파일 위치에서 콘솔창을 열어서 아래 명령어를 실행하세요.
```css
jupyter nbconvert --clear-output --inplace 로딩안되는주피터노트북.ipynb
```
### 답변
자바의 경우 VM Option중 Heap Memory 설정값을 증가 시켜서 해결하기도 하는데요. Python은 그런 옵션값 설정은 없나요?
– [최원영](https://stackoverflowteams.com/c/softzion/users/1/)
[Aug 10, 2022 at 23:40](https://stackoverflowteams.com/c/softzion/questions/57#comment10_58)"
카카오 커머스 Angular 도입 활용 사례,"[https://tech.kakao.com/2019/11/27/kakao-commerce-frontend-angular/#h.m79xbkkvuxqx](https://tech.kakao.com/2019/11/27/kakao-commerce-frontend-angular/#h.m79xbkkvuxqx)
[https://tech.kakao.com/2019/11/27/kakao-commerce-frontend-angular/#h.m79xbkkvuxqx](https://tech.kakao.com/2019/11/27/kakao-commerce-frontend-angular/#h.m79xbkkvuxqx)"
특허 관련 프로세스,"2021~2023 셀비스휴/심뜰/위시드마인드 정부 과제 연구개발 계획서의 **과제 성능지표** 내용 중에
과제 내용 관련 특허 1건이 포함되어 있었습니다.
향후 참고 위해 특허 청구항 작성 및 출원 프로세스 관련 내용을 상술합니다.
---
## **전체 프로세스 소요 기간 (참고) : 3개월**
1. **브레인스토밍 (2개월+)**: 해당 기능을 개발하는 *담당 실무/개발자, 기능 스토리, 코드 기술 중심*으로,
- **기준:** 계획서에 기술된 특허 관련 성능지표 개요 중 특허 특징.
- `예시1: ""AI 상담 컨텐츠, 상담사 개발 관련 특허"" 1건, 5%`
- `예시2: ""AI 지산 매칭개발 관련 특허"" 1건, 5%`
- **주제 안 (최소 3가지)+ 청구항 (대략적, 각 안마다 최소 3건)+ 대표도 (청구항 기준, 각 안마다 최소 1종)+ 키워드**
- 담당 실무/개발자 역할: 상기 키워드를 중심으로 [KIPRIS](http://www.kipris.or.kr/khome/main.jsp)에 **다양하게 검색 필요.**
1. `예시1: (인공지능+AI+ML+DL+머신러닝+딥러닝)*(심리+상담+정신+심리상담+상담사)분석(추천+추천시스템+추천모델)`
2. `예시2: (심리+상담+정신+심리상담+상담사+psychological+counseling+counselor)*(감정분석+감정+분석+sentiment+analysis)`
3. `예시3: (심리+상담+정신+심리상담+상담사+psychological+counseling+counselor)(추천+시스템+모델+recommend+recommender+recommendation+system+model)(감정분석+감정+분석+sentiment+analysis)`
- (변리사 이해 위한) 청구항 내용 관련 보충 기술 자료 준비 필요.
- `예시: 감정분석모델 구축에 사용한 알고리즘 목록 및 기술 설명`
2. **피드백** :
1. (담당 실무/개발자 제외) **팀장급 이상 결정권자 피드백 30%,**
2. **기타 관련 기능 개발자 피드백 40%,**
3. 변리사 피드백 30% 수렴.
- 사유: 상위 결정권자의 피드백으로 인해 50% 이상 수정하는 경우를 방지하기 위함.
3. **변리사 (1개월+):**
- 주제안, 청구항 및 대표도 구성 후, 경영지원실 통해 변리사 컨택.
- 2023 셀비스휴/심뜰/위시드마인드 과제 특허 출원 담당 변리사:유용혁 대표변리사, 특허법인 영비, [yhyoo@yongbeeip.com](mailto:yhyoo@yongbeeip.com), 010-6663-3216. 젊은 감각.
- 변리사 미팅 시 주의 사항:
- (반드시) 녹취.
- 견적서, 결제, 초안, 최종본 및 출원번호 수령 예정일 명시.
- 변리사/경영지원실 간의 견적서 수정 및 결제 단계 소요시간 고려하여 초안/최종본 일정 정하기.
<20230919 이시원연구원 작성.>
피드백 부탁 드립니다."
파이썬으로 큰 파일을 어떻게 읽어야 하나요?,"### 내용
3,000,000 행 x 2,000 열 정수로 이루어진 데이터셋(.csv) 파이썬(판다스 데이터프레임)으로 읽으려고 하는데 계속 Out of Memory 에러가 나네요. 파일 사이즈가 12GB이고 RAM이 80GB이라서 메모리는 충분한데요.
왜 OOM 에러가 날까요? 그리고 큰 파일은 어떻게 읽어야 하는걸까요?
---
### 답변
파이썬은 기본 옵션으로 파일을 UTF-8 인코딩 텍스트로 저장합니다. 따라서, 데이터 파일이 UTF-8 인코딩된 텍스트 파일임을 가정하고 밑에 설명드립니다.
UTF-8 문자의 크기는 1~4 byte 정도 됩니다. 판다스에 `pd.read_csv()`로 데이터 파일을 읽어오며 `dtype`(데이터타입)을 지정하지 않으면, 판다스는 데이터를 UTF-8 형식으로 모두 읽어온 후 데이터타입을 판단하고, 정수로 판단되는 경우 기본 옵션인 int64 (8 byte) 형식으로 따로 카피(copy)를 만듭니다. 이 과정에 RAM에는 대략 12GB + 48GB = 60GB 정도의 메모리가 쌓입니다; 파이썬 자체의 오버헤드, 판다스의 오버헤드, OS와 다른 프로그램들이 잡아먹는 메모리까지 고려해보면 80GB 를 초과할 수도 있습니다 (특히 크롬 브라우저).
큰 파일을 읽는 방안은 여러 가지 있지만, 그 중 두 가지 방안을 알려드립니다.
### 데이터타입 지정
위에 말씀드린 바와 같이, `dtype`이 지정되지 않은 경우 판다스는 텍스트본을 유지한 상태로 int64 카피본을 만듭니다. 따라서, `dtype='int64'`를 미리 지정해주면, 텍스트본을 유지하지 않기 때문에 메모리를 덜 사용합니다 (물론 `dtype`을 지정하지 않더라도 읽는게 성공했다면 텍스트본은 제거됬을겁니다).
더불어, 데이터 내 정수의 범위가 -32768 ~ 32767 넘지 않는 경우, `int64` 대신 `int16`을 사용하면 메모리 사용량이 4배까지 줄어들 수 있습니다.
### 데이터 분할
**Chunking**은 데이터를 여러 덩어리(Chunk)로 나누어 한 덩어리씩 처리하는 방식을 뜻합니다.
`pd.read_csv()`에 `chunksize` 파라미터로 덩어리의 크기(행 개수)를 지정하고 변수로 선언하면, 반복문으로 처리할 수 있는 iterable 객체가 생성됩니다.
예를 들어, `df = pd.read_csv(filename, chunksize=1000)`를 실행하면 1000개씩 분리된 데이터프레임을 출력하는 객체가 생성됩니다.
반복문으로 각 덩어리를 호출하면 반복할때마다 덩어리 한 개가 메모리에 잠시 머물고 소멸합니다 (다른 변수로 저장하지 않는 이상)."
피그마를 이용하여 효율적으로 협업하기 위한 기본 단축키 공유,"**협업을 위한 단축키**
- ui 표시/숨기기
Ctrl+\
- present 모드 열어서 proto type 확인
Ctrl+Alt+Enter
- 상단 탭 이동
Ctrl+Alt+방향키←/방향키→
디자인 파일과 present모드 확인할때 유용
- 특정 프레임 링크 공유
Ctrl+L
전체 파일을 공유하는 게 아닌 이 중에서 공유하고자 했던 특정한 화면이 자동 포커싱 되어 공유
- 프레임 기준 화면 맞춤(다음프레임 이동)
N
- 프레임 기준 화면 맞춤(이전프레임 이동)
Shift+N
- 선택 된 오브젝트의 자식 레이어 선택
오브젝트 선택+Enter
- 선택 된 오브젝트의 부모 레이어 선택
오브젝트 선택+Shift+Enter
> Tip.
>
>
> 벡터 이미지 Asset의 경우 SVG 코드로 직접 복사가 가능합니다.
>
> 벡터 기반 객체 선택 > 마우스 우클릭 > Copy/Paste as > Copy as SVG
>
---
**디자이너를 위한 단축키**
- spacing 모드 packed(수치입력) ↔ space between(오토) 전환
auto layout 사각형 영역 활성화 + X
- 이미지 자르기 (crop image)
Alt+double click
- 아웃라인 표시/숨기기
Shift+O
- section 만들기
Shift+S
frame과 달리 present 모드에서 section은 표시 되지 않으므로 불필요한 frame이 보이지 않음.
- 요소를 움직이지 않고 프레임 늘이기 (auto layout 아닐 경우에만)
Ctrl+stretch
constraints에 영향을 받지 않고 frame 이나 variant 영역 조절이 가능함.frame 이나 variant 영역 안에 포함된 요소의 위치 고정됨."
